DP03_0062E,state,zip code tabulation area,,,,,
46637,13,31566,,,,,
25862,13,31601,,,,,
56214,13,31605,,,,,
29750,13,31623,,,,,
22067,13,31631,,,,,
44028,13,31636,,,,,
21049,13,31701,,,,,
26903,13,31712,,,,,
46570,13,31773,,,,,
35591,13,31778,,,,,
31139,13,31779,,,,,
35000,13,31009,,,,,
38750,13,31016,,,,,
40530,13,31029,,,,,
35131,13,31030,,,,,
24446,13,31037,,,,,
19861,13,31041,,,,,
NA,12,34679,,,,,
43644,12,34689,,,,,
47431,12,34705,,,,,
34531,12,34739,,,,,
48069,12,34104,,,,,
45661,12,34112,,,,,
43266,12,34116,,,,,
23850,12,34142,,,,,
47225,12,34210,,,,,
32064,12,34215,,,,,
54563,12,34216,,,,,
41862,12,34223,,,,,
46141,12,34239,,,,,
80496,12,34240,,,,,
43323,12,34743,,,,,
73281,12,34760,,,,,
59480,12,34761,,,,,
24071,12,34950,,,,,
50282,12,34983,,,,,
40377,12,34994,,,,,
45997,12,34736,,,,,
70764,12,34108,,,,,
66361,12,34117,,,,,
36875,12,34138,,,,,
41250,12,34139,,,,,
48627,12,34217,,,,,
68517,12,34219,,,,,
100076,12,34228,,,,,
50882,12,34232,,,,,
58167,12,34243,,,,,
46043,12,34285,,,,,
46679,12,34293,,,,,
36419,12,34436,,,,,
34127,12,34488,,,,,
38864,12,34498,,,,,
44007,12,34610,,,,,
73983,12,34685,,,,,
42336,12,34731,,,,,
58480,12,34797,,,,,
40637,12,34952,,,,,
38712,12,34981,,,,,
52452,12,34986,,,,,
62500,12,34251,,,,,
53607,12,34275,,,,,
34388,12,34453,,,,,
39642,12,34608,,,,,
61714,12,34109,,,,,
52091,12,34953,,,,,
39547,12,34222,,,,,
42163,12,34224,,,,,
69512,12,34229,,,,,
42604,12,34231,,,,,
61227,12,34238,,,,,
NA,12,34268,,,,,
55092,12,34286,,,,,
32390,12,34428,,,,,
45939,12,34442,,,,,
39175,12,34473,,,,,
32441,12,34668,,,,,
32428,47,37096,,,,,
97438,47,37135,,,,,
43549,47,37137,,,,,
50873,47,37142,,,,,
54771,47,37167,,,,,
45385,47,37171,,,,,
51678,47,37201,,,,,
29125,47,37213,,,,,
55610,47,37302,,,,,
40879,47,37334,,,,,
28843,47,37335,,,,,
32557,47,37601,,,,,
37223,47,37642,,,,,
40652,47,37680,,,,,
57591,47,37686,,,,,
45185,47,37701,,,,,
30640,47,37727,,,,,
52006,47,37764,,,,,
63270,47,37772,,,,,
42988,47,37801,,,,,
47014,47,37804,,,,,
31302,47,37819,,,,,
42383,47,37871,,,,,
32484,47,37873,,,,,
35104,47,37874,,,,,
44479,47,37876,,,,,
30602,47,37879,,,,,
47000,47,37880,,,,,
23125,47,37881,,,,,
45562,47,37924,,,,,
59909,47,37931,,,,,
78994,47,37932,,,,,
37250,47,37019,,,,,
57581,47,37020,,,,,
47963,47,37353,,,,,
24130,47,37365,,,,,
43026,47,37374,,,,,
58830,47,37375,,,,,
34577,47,37385,,,,,
50034,47,37396,,,,,
25096,47,37406,,,,,
17269,47,37408,,,,,
55146,47,37419,,,,,
33182,47,37018,,,,,
44048,47,37022,,,,,
52813,47,37023,,,,,
42005,47,37030,,,,,
72798,47,37064,,,,,
88540,47,37067,,,,,
36162,47,37620,,,,,
30564,47,37640,,,,,
34919,47,37660,,,,,
47055,47,37664,,,,,
49407,47,37690,,,,,
35218,47,37714,,,,,
54532,47,37073,,,,,
48198,47,37013,,,,,
52428,47,37076,,,,,
53803,47,37086,,,,,
NA,47,38029,,,,,
NA,47,38054,,,,,
13750,47,38070,,,,,
30054,47,38077,,,,,
NA,47,38152,,,,,
31667,47,38254,,,,,
NA,47,38365,,,,,
23333,47,38455,,,,,
NA,47,38505,,,,,
34245,47,38571,,,,,
35082,47,38572,,,,,
16042,47,38578,,,,,
NA,28,38702,,,,,
19279,28,38704,,,,,
2499,28,38731,,,,,
NA,28,38749,,,,,
9688,28,38781,,,,,
NA,28,38945,,,,,
NA,28,38958,,,,,
32860,47,38544,,,,,
34635,47,38573,,,,,
36087,47,38229,,,,,
34586,47,38019,,,,,
39583,47,38352,,,,,
37031,28,39040,,,,,
42500,28,39044,,,,,
9196,28,39061,,,,,
24118,28,39067,,,,,
38032,28,39114,,,,,
45934,28,39364,,,,,
42908,28,39459,,,,,
37104,28,39464,,,,,
51033,28,39465,,,,,
66573,28,39525,,,,,
40886,28,39556,,,,,
47386,28,39561,,,,,
40722,28,39567,,,,,
67500,28,39771,,,,,
25916,28,39772,,,,,
32277,28,39664,,,,,
31320,28,39735,,,,,
51551,28,39740,,,,,
29534,28,39750,,,,,
37464,28,39756,,,,,
35657,28,39046,,,,,
76133,28,39047,,,,,
34097,28,39066,,,,,
23009,28,39079,,,,,
35986,28,39083,,,,,
59196,28,39156,,,,,
24531,28,39166,,,,,
19932,28,39192,,,,,
26213,28,39194,,,,,
22628,28,39203,,,,,
56364,28,39325,,,,,
24571,28,39213,,,,,
50781,28,39320,,,,,
53427,28,39323,,,,,
31619,28,39335,,,,,
31087,21,42721,,,,,
29583,21,42722,,,,,
36836,21,42729,,,,,
76000,21,42731,,,,,
44688,21,42027,,,,,
24135,21,42028,,,,,
35642,21,42041,,,,,
32875,21,42048,,,,,
35100,21,42050,,,,,
39271,21,42079,,,,,
58403,21,42086,,,,,
35862,21,42164,,,,,
38388,21,42071,,,,,
73105,21,42122,,,,,
52398,21,42159,,,,,
43286,21,42160,,,,,
40422,21,42166,,,,,
41815,21,42206,,,,,
34874,21,42220,,,,,
26488,21,42259,,,,,
33306,21,42261,,,,,
50625,21,42274,,,,,
92604,21,42338,,,,,
34984,21,42347,,,,,
60708,21,42366,,,,,
26875,21,42410,,,,,
38872,21,42431,,,,,
39647,21,42141,,,,,
31604,21,42202,,,,,
46603,21,42236,,,,,
41409,21,42256,,,,,
33779,21,42262,,,,,
52059,21,42266,,,,,
39875,21,42333,,,,,
27051,21,42337,,,,,
27342,21,42343,,,,,
48428,21,42348,,,,,
34435,21,42408,,,,,
26848,21,42440,,,,,
47250,21,42456,,,,,
35536,21,42459,,,,,
65781,21,42462,,,,,
25748,21,42539,,,,,
27087,21,42567,,,,,
27360,21,42602,,,,,
43074,21,42603,,,,,
32539,21,42629,,,,,
18598,21,42635,,,,,
28738,21,42647,,,,,
24583,21,42649,,,,,
36007,21,42718,,,,,
26530,21,42733,,,,,
33070,21,42754,,,,,
40982,21,42354,,,,,
52955,21,42355,,,,,
44667,21,42368,,,,,
6912,21,42370,,,,,
45304,21,42372,,,,,
40000,21,42409,,,,,
46372,18,46714,,,,,
49583,18,46731,,,,,
50000,18,46766,,,,,
41044,18,46767,,,,,
51311,18,46011,,,,,
37782,18,46013,,,,,
45142,18,46041,,,,,
53958,18,46044,,,,,
59861,18,46075,,,,,
41667,18,46111,,,,,
48861,18,46115,,,,,
2499,18,46125,,,,,
58472,18,46127,,,,,
56923,18,46149,,,,,
66466,18,46157,,,,,
67625,18,46171,,,,,
28154,18,46806,,,,,
41122,18,46807,,,,,
43839,18,46910,,,,,
56250,18,46919,,,,,
47500,18,46931,,,,,
32248,18,46953,,,,,
73475,18,46040,,,,,
56667,18,46048,,,,,
74930,18,46055,,,,,
53561,18,46070,,,,,
67297,18,46071,,,,,
106386,18,46077,,,,,
76399,18,46106,,,,,
50521,18,46117,,,,,
62663,18,46128,,,,,
53050,18,46131,,,,,
39000,18,46133,,,,,
54297,18,46160,,,,,
78942,18,46163,,,,,
57972,18,46165,,,,,
62337,18,46181,,,,,
53947,18,46182,,,,,
77250,18,46186,,,,,
32944,18,46208,,,,,
42589,18,46219,,,,,
63090,18,46239,,,,,
35278,18,46241,,,,,
60294,18,46280,,,,,
56343,18,46815,,,,,
24717,18,46803,,,,,
65198,18,46804,,,,,
39892,18,46808,,,,,
44659,18,46917,,,,,
76042,18,46920,,,,,
42230,18,46928,,,,,
57271,18,46554,,,,,
39523,18,46555,,,,,
46603,18,46574,,,,,
47992,18,46590,,,,,
48573,18,46706,,,,,
55563,18,46723,,,,,
52857,18,46730,,,,,
57470,18,46773,,,,,
39223,26,48726,,,,,
67333,26,48734,,,,,
41852,26,48741,,,,,
47957,26,48744,,,,,
42308,26,48754,,,,,
51181,26,48757,,,,,
35644,26,48801,,,,,
49773,26,48806,,,,,
57969,26,48815,,,,,
39766,26,48818,,,,,
43333,26,48832,,,,,
36324,26,48850,,,,,
43056,26,48856,,,,,
55938,26,48861,,,,,
50226,26,48866,,,,,
77321,26,48895,,,,,
25833,26,48896,,,,,
13938,26,48933,,,,,
45863,26,48706,,,,,
38287,26,48653,,,,,
51875,26,48662,,,,,
36426,26,48703,,,,,
52366,26,48872,,,,,
65413,26,48837,,,,,
56128,26,48840,,,,,
49113,26,48847,,,,,
58503,26,48875,,,,,
32181,26,48880,,,,,
51627,26,48881,,,,,
33774,26,48235,,,,,
92552,26,48236,,,,,
120269,26,48301,,,,,
107095,26,48302,,,,,
60846,26,48313,,,,,
58719,26,48314,,,,,
52627,26,48326,,,,,
48539,26,48328,,,,,
20398,26,48342,,,,,
71736,26,48353,,,,,
40405,26,48416,,,,,
60335,26,48433,,,,,
44267,26,48454,,,,,
69656,26,48455,,,,,
32353,26,48458,,,,,
45526,26,48466,,,,,
41023,26,48468,,,,,
53789,26,48509,,,,,
40242,26,48519,,,,,
34782,26,48602,,,,,
15552,26,48607,,,,,
52254,26,48609,,,,,
55551,26,48631,,,,,
34450,26,48632,,,,,
44565,26,48637,,,,,
26583,26,48724,,,,,
40033,26,48738,,,,,
33777,26,48739,,,,,
34012,26,48748,,,,,
35391,26,48749,,,,,
65151,31,68164,,,,,
46838,31,68315,,,,,
53750,31,68316,,,,,
68235,31,68319,,,,,
48056,31,68324,,,,,
41904,31,68352,,,,,
35250,31,68376,,,,,
46696,31,68401,,,,,
87685,31,68430,,,,,
35417,31,68433,,,,,
41500,31,68457,,,,,
34300,31,68942,,,,,
36250,31,68922,,,,,
52708,31,68934,,,,,
68125,31,68980,,,,,
51667,31,68634,,,,,
56184,31,68642,,,,,
61771,31,68653,,,,,
36250,31,68667,,,,,
34167,31,68722,,,,,
42500,31,68725,,,,,
47125,31,68745,,,,,
55714,31,68748,,,,,
39773,31,68756,,,,,
33523,31,68759,,,,,
44926,31,68763,,,,,
38056,31,68332,,,,,
77708,31,68339,,,,,
40117,31,68348,,,,,
69000,31,68381,,,,,
38393,31,68414,,,,,
37417,31,68421,,,,,
57708,31,68346,,,,,
55357,31,68349,,,,,
46591,31,68367,,,,,
48409,31,68371,,,,,
32125,31,68375,,,,,
50781,31,68406,,,,,
46875,31,68417,,,,,
59450,31,68423,,,,,
65417,31,68439,,,,,
26250,31,68440,,,,,
46250,31,68441,,,,,
58333,31,68442,,,,,
63906,31,68454,,,,,
41250,31,68458,,,,,
73214,31,68462,,,,,
77495,31,68516,,,,,
82969,31,68520,,,,,
107396,31,68526,,,,,
26736,31,68623,,,,,
44301,31,68710,,,,,
47500,31,68713,,,,,
45417,31,68717,,,,,
48719,31,68730,,,,,
39602,31,68758,,,,,
46406,31,68338,,,,,
40625,31,68322,,,,,
46111,31,68335,,,,,
59555,20,67025,,,,,
51250,20,67073,,,,,
46731,20,67117,,,,,
57554,20,67460,,,,,
55833,20,67428,,,,,
40210,20,67432,,,,,
46563,20,67448,,,,,
41767,20,67464,,,,,
59457,20,67017,,,,,
15357,20,67018,,,,,
39327,20,67019,,,,,
65833,20,67041,,,,,
56713,20,67060,,,,,
53138,20,67063,,,,,
41818,20,67070,,,,,
44375,20,67072,,,,,
54375,20,67074,,,,,
39044,20,67104,,,,,
51172,20,67108,,,,,
25391,20,67583,,,,,
43796,20,67952,,,,,
71775,20,67052,,,,,
34688,20,67112,,,,,
21250,20,67334,,,,,
46478,20,67207,,,,,
42063,20,67344,,,,,
46786,20,67859,,,,,
46250,20,67058,,,,,
52361,20,67467,,,,,
6838,20,67055,,,,,
114861,20,67223,,,,,
61833,20,67227,,,,,
100966,20,67228,,,,,
73686,20,67232,,,,,
NA,20,67260,,,,,
16759,20,67843,,,,,
68333,20,67155,,,,,
61736,20,67442,,,,,
38182,20,67481,,,,,
40336,31,68776,,,,,
39306,31,68778,,,,,
51750,31,68780,,,,,
37500,31,68784,,,,,
46451,31,68787,,,,,
56544,31,68816,,,,,
55339,31,68818,,,,,
51667,31,68820,,,,,
41875,31,68828,,,,,
50750,31,68836,,,,,
32045,31,68846,,,,,
46107,31,68873,,,,,
82639,31,68881,,,,,
54688,31,68924,,,,,
24931,31,68926,,,,,
41719,31,68930,,,,,
32391,31,68936,,,,,
50526,31,68940,,,,,
52361,31,68941,,,,,
70726,31,68946,,,,,
40568,31,68627,,,,,
65074,31,68358,,,,,
65417,31,68418,,,,,
39286,31,68445,,,,,
54938,31,68524,,,,,
34750,31,68727,,,,,
55000,31,68947,,,,,
31429,31,68974,,,,,
50431,31,68301,,,,,
52321,31,68652,,,,,
37784,31,68769,,,,,
65694,31,68837,,,,,
53676,31,68954,,,,,
52500,31,68752,,,,,
34853,31,68835,,,,,
48309,31,68927,,,,,
36250,31,68055,,,,,
64595,31,68137,,,,,
41875,31,68072,,,,,
NA,31,68178,,,,,
67813,31,68379,,,,,
37083,31,68382,,,,,
44375,31,68438,,,,,
87308,31,68514,,,,,
16424,31,68531,,,,,
21875,31,68749,,,,,
56875,31,68751,,,,,
NA,31,68849,,,,,
30833,31,68969,,,,,
56630,31,68743,,,,,
47375,31,69034,,,,,
35500,31,69132,,,,,
49375,31,69156,,,,,
21563,31,69157,,,,,
27778,31,69217,,,,,
35000,31,69337,,,,,
13333,31,69355,,,,,
29471,31,69360,,,,,
39625,31,69366,,,,,
39167,31,69339,,,,,
27422,31,69345,,,,,
24457,31,69350,,,,,
48250,31,69351,,,,,
41875,31,69001,,,,,
53333,31,69020,,,,,
31579,31,69043,,,,,
57656,31,69123,,,,,
38083,31,69127,,,,,
47500,31,69138,,,,,
54333,31,69140,,,,,
49071,31,69144,,,,,
47500,31,69149,,,,,
36279,31,69154,,,,,
53281,31,69169,,,,,
69000,31,69219,,,,,
61250,31,69331,,,,,
47837,31,69022,,,,,
28375,31,69026,,,,,
36563,31,69036,,,,,
45036,22,71429,,,,,
17717,22,71441,,,,,
48060,22,71446,,,,,
30000,22,71447,,,,,
29688,22,71452,,,,,
39473,22,71461,,,,,
32775,22,71463,,,,,
41933,22,71469,,,,,
36174,22,71486,,,,,
19390,5,71631,,,,,
19917,5,71640,,,,,
33000,5,71653,,,,,
42935,5,71660,,,,,
38845,5,71665,,,,,
26838,22,71038,,,,,
28594,22,71043,,,,,
26458,22,71048,,,,,
49038,22,71051,,,,,
23450,5,71952,,,,,
31715,5,71960,,,,,
40227,22,71362,,,,,
48221,5,71674,,,,,
43125,5,71971,,,,,
37500,5,71823,,,,,
38576,5,71929,,,,,
38929,5,71945,,,,,
57841,22,71371,,,,,
31783,22,71433,,,,,
41923,5,71759,,,,,
32333,5,71833,,,,,
8516,5,71965,,,,,
42760,22,71008,,,,,
33309,22,71018,,,,,
27944,5,71742,,,,,
33019,5,71743,,,,,
37813,5,71747,,,,,
33295,22,71462,,,,,
45185,22,71467,,,,,
19896,22,71472,,,,,
28719,22,71483,,,,,
74563,22,71485,,,,,
19213,5,71643,,,,,
34633,5,71646,,,,,
26951,5,71654,,,,,
24420,5,71663,,,,,
46285,5,71666,,,,,
31466,5,71675,,,,,
18750,5,71677,,,,,
33997,5,71701,,,,,
29009,5,71766,,,,,
34506,5,71801,,,,,
37179,5,71937,,,,,
38523,5,71969,,,,,
29759,22,71108,,,,,
37330,22,71241,,,,,
26653,5,71652,,,,,
16613,22,71069,,,,,
41302,22,71235,,,,,
30926,22,71016,,,,,
48542,19,51338,,,,,
50000,19,51463,,,,,
54327,19,51345,,,,,
33750,19,51350,,,,,
48750,19,51366,,,,,
43929,19,51444,,,,,
41250,19,51466,,,,,
47333,19,51510,,,,,
54688,19,51521,,,,,
57500,19,51525,,,,,
41563,19,51527,,,,,
45109,19,51532,,,,,
80688,19,51542,,,,,
65300,19,51548,,,,,
54922,19,51552,,,,,
66458,19,51559,,,,,
51336,19,51560,,,,,
39946,19,51601,,,,,
43393,19,51646,,,,,
28750,19,51010,,,,,
68388,19,51534,,,,,
49088,19,51558,,,,,
44938,19,51544,,,,,
41635,19,51554,,,,,
48125,19,51556,,,,,
32835,19,51566,,,,,
47159,19,51570,,,,,
45164,19,51004,,,,,
80400,19,51526,,,,,
40714,19,51549,,,,,
42153,19,51563,,,,,
75227,19,51575,,,,,
74978,19,51576,,,,,
51964,19,51246,,,,,
44591,19,51247,,,,,
48401,19,51433,,,,,
59875,19,51436,,,,,
25000,19,51441,,,,,
40590,19,51450,,,,,
46118,19,51453,,,,,
40625,19,51455,,,,,
47750,19,51462,,,,,
57449,19,51503,,,,,
38214,19,51523,,,,,
36518,19,51528,,,,,
49712,19,51529,,,,,
48894,19,51535,,,,,
70913,19,51551,,,,,
55000,19,51238,,,,,
39345,19,51012,,,,,
67419,19,51024,,,,,
54063,19,51025,,,,,
56417,19,51035,,,,,
44063,19,51058,,,,,
38151,19,51103,,,,,
58554,19,51108,,,,,
54500,19,51231,,,,,
57188,19,51232,,,,,
55278,19,51234,,,,,
39545,19,52151,,,,,
45625,19,52255,,,,,
48304,19,52330,,,,,
44969,19,52404,,,,,
29861,19,52048,,,,,
36777,19,52208,,,,,
NA,19,52557,,,,,
45000,19,52657,,,,,
41726,19,52535,,,,,
33261,19,52549,,,,,
55017,19,52552,,,,,
24911,19,52555,,,,,
42792,19,52556,,,,,
46094,19,52561,,,,,
53306,19,52567,,,,,
43750,19,52571,,,,,
43750,19,52581,,,,,
31842,19,52590,,,,,
53125,19,52593,,,,,
40980,19,52601,,,,,
36641,19,52632,,,,,
56683,19,52638,,,,,
53586,19,52640,,,,,
39156,19,52649,,,,,
36146,19,52651,,,,,
50029,19,52653,,,,,
38984,19,52654,,,,,
82813,19,52727,,,,,
56648,19,52729,,,,,
65755,19,52748,,,,,
54408,19,52754,,,,,
78403,19,52760,,,,,
62529,19,52773,,,,,
49750,19,52776,,,,,
52727,19,52777,,,,,
12936,19,52801,,,,,
33002,19,52802,,,,,
41109,19,52001,,,,,
56689,19,52033,,,,,
45903,19,52040,,,,,
51205,19,52049,,,,,
49917,19,52132,,,,,
45950,19,52136,,,,,
39871,19,52140,,,,,
39955,19,52141,,,,,
47734,19,52146,,,,,
47388,19,52147,,,,,
42880,19,52171,,,,,
57500,19,52223,,,,,
43125,19,52225,,,,,
67273,19,52249,,,,,
60370,19,52302,,,,,
64119,19,52317,,,,,
85250,19,52324,,,,,
50844,19,52337,,,,,
79063,19,52341,,,,,
67564,19,52352,,,,,
36161,19,52362,,,,,
56563,19,52624,,,,,
43068,19,52052,,,,,
49599,55,53583,,,,,
46144,55,53809,,,,,
55690,55,53576,,,,,
80711,55,53575,,,,,
58125,55,53577,,,,,
45038,55,53581,,,,,
86516,55,53593,,,,,
26383,55,53703,,,,,
67729,55,53719,,,,,
41711,55,53801,,,,,
54063,55,53803,,,,,
45408,55,53805,,,,,
40577,55,53810,,,,,
51750,55,53820,,,,,
56477,55,53930,,,,,
53889,55,53931,,,,,
52292,55,53943,,,,,
47031,55,53948,,,,,
43279,55,53950,,,,,
47500,55,53935,,,,,
55357,55,53825,,,,,
53702,55,53923,,,,,
66411,55,53932,,,,,
52232,55,53941,,,,,
58672,55,53960,,,,,
47515,55,53965,,,,,
37500,55,53506,,,,,
69668,55,53508,,,,,
45263,55,53518,,,,,
62500,55,53523,,,,,
55680,55,53533,,,,,
45433,55,53586,,,,,
71354,55,53598,,,,,
50819,55,53704,,,,,
48355,55,53808,,,,,
50909,55,53811,,,,,
63375,55,53922,,,,,
47344,55,53944,,,,,
44394,55,53964,,,,,
50368,55,53543,,,,,
62361,55,53551,,,,,
53269,55,53554,,,,,
74464,55,53558,,,,,
55278,55,53170,,,,,
53483,55,53177,,,,,
29734,55,53212,,,,,
38594,55,53225,,,,,
58636,55,53228,,,,,
13905,55,53233,,,,,
58978,55,53402,,,,,
52569,55,53520,,,,,
57120,55,53546,,,,,
73162,55,53562,,,,,
62587,55,53563,,,,,
57500,55,53588,,,,,
65461,55,53589,,,,,
35249,55,53713,,,,,
71889,55,53717,,,,,
59565,55,53182,,,,,
83702,55,53183,,,,,
61838,55,53188,,,,,
26297,55,53204,,,,,
22602,55,53206,,,,,
43989,55,53214,,,,,
40691,55,53224,,,,,
34259,55,53404,,,,,
83148,55,53529,,,,,
49203,55,53549,,,,,
54779,55,53550,,,,,
68194,55,53108,,,,,
48805,55,53110,,,,,
63214,55,53114,,,,,
48125,55,53016,,,,,
49861,55,53019,,,,,
90040,55,53045,,,,,
60592,55,53063,,,,,
52222,55,53088,,,,,
54767,55,53098,,,,,
80913,55,53103,,,,,
49213,55,53115,,,,,
81314,55,53119,,,,,
75457,55,53151,,,,,
48207,55,53167,,,,,
77218,55,53185,,,,,
47564,55,53219,,,,,
52377,55,53222,,,,,
46563,55,53510,,,,,
41667,55,53526,,,,,
65883,55,53536,,,,,
44688,55,53541,,,,,
62171,55,53006,,,,,
44511,55,53007,,,,,
70514,55,53024,,,,,
66250,55,53036,,,,,
67554,55,53057,,,,,
83963,55,53058,,,,,
74278,55,53118,,,,,
37462,55,53140,,,,,
51711,55,53144,,,,,
75966,55,53146,,,,,
83072,55,53150,,,,,
80971,55,53189,,,,,
40510,55,53190,,,,,
41655,55,53203,,,,,
52964,55,53207,,,,,
33998,55,53209,,,,,
45572,55,53220,,,,,
55481,55,53502,,,,,
51544,55,53504,,,,,
71100,55,53507,,,,,
41572,55,53511,,,,,
67500,55,53517,,,,,
54740,55,53522,,,,,
52396,55,53525,,,,,
65699,55,53559,,,,,
66750,55,53561,,,,,
67500,55,53569,,,,,
71223,6,90504,,,,,
51789,6,90602,,,,,
66985,6,90631,,,,,
54606,6,90814,,,,,
88024,6,90815,,,,,
NA,6,90071,,,,,
68870,6,90230,,,,,
57281,6,90249,,,,,
158381,6,90272,,,,,
74046,6,90291,,,,,
42707,6,90303,,,,,
71184,6,90403,,,,,
65243,6,90502,,,,,
83821,6,90603,,,,,
65109,6,90604,,,,,
22049,6,90007,,,,,
25911,6,90015,,,,,
28334,6,90003,,,,,
39103,6,90020,,,,,
33340,6,90023,,,,,
47980,6,90027,,,,,
64533,6,90039,,,,,
80311,6,90045,,,,,
51929,6,90046,,,,,
184338,6,90077,,,,,
51864,6,90260,,,,,
43889,6,90262,,,,,
NA,6,90263,,,,,
100776,6,90278,,,,,
74212,6,90211,,,,,
91288,6,90056,,,,,
16972,6,90058,,,,,
34051,6,90062,,,,,
42974,6,90220,,,,,
42622,6,90222,,,,,
37274,6,90255,,,,,
127059,6,90265,,,,,
132752,6,90266,,,,,
100361,6,90292,,,,,
36732,6,90304,,,,,
77519,6,90505,,,,,
54607,6,90621,,,,,
52206,6,90640,,,,,
60090,6,90650,,,,,
31810,6,90002,,,,,
32955,6,90005,,,,,
30118,6,90011,,,,,
12015,6,90014,,,,,
45560,6,90026,,,,,
29524,6,90033,,,,,
34723,6,90038,,,,,
48610,6,90040,,,,,
29459,6,90044,,,,,
93787,6,90808,,,,,
53774,6,90680,,,,,
58534,6,90701,,,,,
45094,6,90802,,,,,
44244,6,90805,,,,,
37839,6,90004,,,,,
34637,32,89191,,,,,
54730,32,89410,,,,,
10515,32,89420,,,,,
78340,32,89428,,,,,
62008,32,89439,,,,,
60245,32,89449,,,,,
34684,32,89502,,,,,
31502,32,89512,,,,,
57647,32,89705,,,,,
46423,32,89706,,,,,
39643,32,89830,,,,,
68250,32,89821,,,,,
NA,32,89823,,,,,
32955,32,89825,,,,,
29375,32,89314,,,,,
52591,32,89408,,,,,
37279,32,89424,,,,,
90833,32,89426,,,,,
66667,32,89523,,,,,
71064,32,89820,,,,,
150606,32,89826,,,,,
NA,32,89831,,,,,
40042,32,89883,,,,,
43750,32,89013,,,,,
74271,32,89021,,,,,
44587,32,89027,,,,,
32847,32,89030,,,,,
66783,32,89031,,,,,
52873,32,89120,,,,,
27841,32,89442,,,,,
44843,32,89121,,,,,
57594,32,89317,,,,,
28315,32,89427,,,,,
47879,32,89444,,,,,
61842,32,89448,,,,,
47222,32,89503,,,,,
67361,32,89510,,,,,
35825,32,89019,,,,,
37303,32,89048,,,,,
45136,32,89049,,,,,
36475,32,89104,,,,,
56941,32,89117,,,,,
53244,32,89118,,,,,
37580,32,89119,,,,,
48558,32,89122,,,,,
64517,32,89123,,,,,
57797,32,89142,,,,,
53165,32,89701,,,,,
87500,32,89815,,,,,
71083,32,89822,,,,,
98917,32,89004,,,,,
54430,32,89014,,,,,
38217,32,89029,,,,,
49650,32,89040,,,,,
40047,32,89103,,,,,
87656,32,89135,,,,,
72179,32,89139,,,,,
82537,32,89144,,,,,
58450,32,89145,,,,,
95965,6,95130,,,,,
139779,6,95138,,,,,
41901,6,95210,,,,,
11731,6,95233,,,,,
41486,6,95237,,,,,
38909,6,95255,,,,,
41914,6,95257,,,,,
26389,6,95306,,,,,
45749,6,95307,,,,,
66324,6,95316,,,,,
75907,6,95335,,,,,
56835,6,95336,,,,,
45036,6,95350,,,,,
NA,6,95430,,,,,
63199,6,95452,,,,,
35151,6,95521,,,,,
41875,6,95528,,,,,
39161,6,95540,,,,,
29625,6,95552,,,,,
28357,6,95560,,,,,
80221,6,95606,,,,,
63203,6,95629,,,,,
63958,6,95633,,,,,
76667,6,95637,,,,,
68632,6,95662,,,,,
62981,6,95667,,,,,
63507,6,95678,,,,,
78021,6,95682,,,,,
39611,6,95823,,,,,
38630,6,95825,,,,,
52500,6,95826,,,,,
38421,6,95920,,,,,
70472,6,95925,,,,,
77375,6,95674,,,,,
52083,6,95659,,,,,
87563,6,95668,,,,,
58917,6,95669,,,,,
61667,6,95717,,,,,
47917,6,95720,,,,,
52205,6,95828,,,,,
94605,6,95830,,,,,
46803,6,95842,,,,,
43513,6,95901,,,,,
46184,6,95919,,,,,
41783,6,95928,,,,,
48854,6,95943,,,,,
59167,6,95957,,,,,
53073,6,95973,,,,,
95251,6,95630,,,,,
48214,6,95639,,,,,
50873,6,91766,,,,,
51336,6,91767,,,,,
49477,6,91770,,,,,
52109,6,91776,,,,,
48386,6,91911,,,,,
71528,6,91941,,,,,
36393,6,91963,,,,,
NA,6,91980,,,,,
80291,6,91367,,,,,
44813,6,95387,,,,,
57901,6,95403,,,,,
66041,6,95409,,,,,
28908,6,95422,,,,,
41738,6,95423,,,,,
57407,6,95425,,,,,
35375,6,95454,,,,,
51771,6,95456,,,,,
35625,6,95459,,,,,
32674,6,95464,,,,,
78906,6,95493,,,,,
53750,6,95525,,,,,
25750,6,95526,,,,,
30927,6,95548,,,,,
28036,6,95555,,,,,
41402,6,95570,,,,,
27411,6,95573,,,,,
59522,6,91316,,,,,
71433,6,91504,,,,,
81585,6,91724,,,,,
58287,6,91103,,,,,
103490,6,91008,,,,,
22656,6,91046,,,,,
76250,6,91210,,,,,
NA,6,91330,,,,,
NA,6,91371,,,,,
83102,6,91387,,,,,
113537,6,91390,,,,,
125515,6,91708,,,,,
94812,6,91915,,,,,
44919,6,92335,,,,,
50763,6,92371,,,,,
37988,6,92372,,,,,
59547,6,92392,,,,,
58758,6,92505,,,,,
15047,6,92401,,,,,
35462,6,92408,,,,,
56402,6,92504,,,,,
80378,6,92506,,,,,
57039,6,92509,,,,,
43438,6,92539,,,,,
28346,6,92543,,,,,
36092,6,92586,,,,,
86043,6,92592,,,,,
88823,6,92618,,,,,
112727,6,92625,,,,,
138826,6,92679,,,,,
100388,6,92688,,,,,
81250,6,92708,,,,,
58116,6,92806,,,,,
51966,6,92843,,,,,
78923,6,92870,,,,,
41064,6,92004,,,,,
87857,6,92007,,,,,
96519,6,92037,,,,,
